x,y,spatial_cluster
14040.4169921875,6.429999828338623,1
14060.8671875,7.349112510681152,1
14063.2568359375,24.494871139526367,2
14127.34375,6.563084125518799,1
14174.125,10.542922973632812,2
14198.0849609375,6.917338848114014,2
14270.96875,16.15574836730957,1
14320.6474609375,8.80306339263916,1
14350.2412109375,5.4773664474487305,2
10727.787109375,15.67020034790039,5
12279.57421875,22.39116668701172,5
13694.2607421875,21.53823471069336,2
14106.951171875,19.06124687194824,1
798.3062133789062,28.5657901763916,2
5315.41064453125,25.617883682250977,4
5507.56201171875,22.699020385742188,2
11066.646484375,32.942989349365234,4
13296.2470703125,35.604862213134766,1
13616.8271484375,27.358413696289062,2
1387.6512451171875,21.008583068847656,2
1730.9312744140625,28.31557273864746,2
7263.7802734375,19.209827423095703,4
11751.8271484375,23.407527923583984,5
13523.083984375,23.447040557861328,2
13827.166015625,19.929746627807617,2
13951.0302734375,17.20998191833496,2
2342.08447265625,26.582054138183594,2
6741.0966796875,76.26095581054688,4
10897.130859375,19.397861480712887,5
12538.4619140625,33.47106170654297,4
12957.5498046875,41.655414581298835,5
3177.522705078125,25.229934692382812,2
3580.143798828125,24.87148094177246,4
5824.17236328125,19.435644149780273,4
7699.59033203125,25.118675231933594,2
12843.357421875,35.843475341796875,5
13435.1240234375,36.077274322509766,1
13811.7099609375,22.987762451171875,2
14378.9052734375,21.103746414184567,2
1066.26220703125,45.82878875732422,2
1598.8939208984375,33.341609954833984,2
3736.963623046875,32.59440994262695,4
5074.03662109375,33.18806838989258,4
8312.005859375,17.951784133911133,4
8640.76953125,30.148221969604492,2
9510.1943359375,31.744466781616207,1
11616.6923828125,25.452079772949215,5
13881.0712890625,31.136871337890625,2
14153.958984375,16.816463470458984,2
14213.68359375,23.59584045410156,1
14229.5986328125,25.30987548828125,1
3821.337158203125,40.01066589355469,4
6295.4404296875,20.885669708251953,4
6941.4541015625,41.60026931762695,4
8471.9599609375,29.12934303283691,1
9329.21875,24.11079978942871,1
12884.0576171875,18.985626220703125,5
13142.455078125,25.124269485473633,5
13980.958984375,26.886173248291016,2
